cbsa_code,cbsa,ccity,x_ccity,y_ccity,ttract,tcc,tel70,tel80,tel90,tel00,tel12,tgent80,tgent90,tgent00,tgent12,tgent22,mamhi70,mamhi80,mamhi90,mamhi00,mamhi12,mamhi22,mamhv70,mamhv80,mamhv90,mamhv00,mamhv12,mamhv22,apctcol70,apctcol80,apctcol90,apctcol00,apctcol12,apctcol20,pop70,pop80,pop90,pop00,pop10,pop20,popchg80,popchg90,popchg00,popchg10,popchg20,nhwht70,nhwht80,nhwht90,nhwht00,nhwht10,nhwht20,cw80,cw90,cw00,cw10,cw20,nhblk70,nhblk80,nhblk90,nhblk00,nhblk10,nhblk20,cb80,cb90,cb00,cb10,cb20,asian70,asian80,asian90,asian00,asian10,asian20,ca80,ca90,ca00,ca10,ca20,hisp70,hisp80,hisp90,hisp00,hisp10,hisp20,ch80,ch90,ch00,ch10,ch20
45220,"Tallahassee, FL","Tallahassee, FL",-84.2807,30.4383,86,44,11,15,15,18,17,0,0,0,0,3,57994.15471,57609.94079,57801.00823,51462.6962,46850.58,49956.0,125948.1915,161642.1682,137797.6176,138804.0,172494.0,182600.0,0.26945325575,0.34800727044186047,0.37550367946511626,0.40971620079069765,0.41564086030232555,0.42959302325581394,103044,159540,259099,320305,367413,384289,45608,47152,61206,47108,16876,76175,117051,173147,196563,211958,206252,31927,33508,23417,15395,-5706,26021,38109,76521,103649,121153,125379,10307,9908,27126,17504,4226,363,997,2765,5586,10002,13852,399,1645,2815,3949,3850,350,2531,5890,11922,21342,30240,2078,2266,6030,9420,8898
31420,"Macon-Bibb County, GA","Macon, GA",-83.6324,32.8407,60,31,8,15,17,18,16,0,0,0,2,0,50847.27855,40392.62293,40379.20769,41505.32,32162.76,30593.0,103157.1772,91593.43904,95339.99621,96482.38324,101808.0,78429.0,0.10173994258064516,0.12444687229032259,0.14126672693548387,0.15574876912903227,0.1599000983548387,0.17574838709677421,180597,198486,206617,222368,232293,233802,17887,8133,15752,9925,1509,113325,120570,123881,123882,119766,110168,7243,3311,4,-4116,-9598,66988,75641,80260,92277,102073,106979,8505,4616,12017,9796,4906,113,506,870,2194,3461,4440,312,348,1321,1253,971,132,1519,1287,2887,5664,8466,1387,-235,1598,2777,2802
39580,"Raleigh-Cary, NC","Raleigh, NC",-78.6382,35.7796,224,103,12,15,25,26,29,2,1,5,3,9,73416.48786,75322.38121,87433.27256,94185.47864,71077.86,93621.0,151018.1264,212254.8824,222232.9967,276785.6628,276822.0,438000.0,0.22207073824193549,0.33147097467105263,0.40568387854455445,0.47353442217821784,0.49683925930693068,0.53101584158415838,228411,371881,541041,796978,1130490,1414469,73937,132735,255934,333512,283979,176545,286128,409526,561291,716883,823996,54320,100202,151769,155592,107113,50548,78774,114675,159344,234183,275491,14453,23112,44665,74839,41308,869,2383,8283,24406,56064,113479,1122,5689,15741,31579,57415,181,2995,6943,45522,114512,169693,2230,3660,38560,68990,55181
40220,"Roanoke, VA","Roanoke, VA",-79.9414,37.2709,65,23,9,15,13,16,12,0,1,0,3,3,56985.71539,47562.38087,53574.27034,56909.58837,48978.72,51717.0,103206.7447,112934.708,119855.9998,133988.0027,158130.0,147383.0,0.094520130304347832,0.12267091339130434,0.14489242721739132,0.17245015930434782,0.2271997564347826,0.23477391304347828,181417,224304,268355,288264,308707,315262,19615,4502,19905,20443,6555,160169,196198,233115,243217,248968,237921,13867,1858,10102,5751,-11047,20782,25730,31685,36375,42086,45232,3760,1729,4689,5711,3146,201,658,1621,3486,5920,8765,415,896,1865,2434,2845,176,1282,1501,3269,9713,15862,1001,82,1768,6444,6149
21780,"Evansville, IN-KY","Evansville, IN",-87.5711,37.9716,78,39,16,15,19,18,23,0,1,0,0,3,61949.04827,51094.10194,49390.66077,53388.79825,40669.02,47299.0,83707.85234,105680.5661,95113.00043,111972.0,102186.0,94800.0,0.09083131241025641,0.11356493687179486,0.13556921323076923,0.15115958776923077,0.16664492094871794,0.19154358974358973,232774,276252,278990,296194,311552,314047,17065,2739,17204,15358,2495,218813,258057,259872,270439,274994,261754,13354,1818,10563,4555,-13240,13465,15391,16045,19191,24333,28389,1553,648,3145,5128,4055,279,890,1201,2334,4219,6591,503,299,1110,1884,2372,128,1277,1321,2570,5925,9439,1034,44,1250,3355,3513
39380,"Pueblo, CO","Pueblo, CO",-104.6091,38.2544,55,0,15,15,19,17,16,1,0,1,1,3,51299.99735,47365.3604,40031.45014,49271.12,42700.14,46668.0,84369.61368,119400.6801,97610.00032,133472.0,126504.0,163263.0,0.079821673161290324,0.13114200688235295,0.1393359572857143,0.16304281611428573,0.18175851625714284,0.18504571428571429,118236,125971,123049,141472,159063,168165,7733,-2921,18422,17591,9102,111853,80606,75381,81624,86054,85527,-31250,-5225,6242,4430,-527,2160,2137,2028,2705,3263,4318,-108,-107,671,558,1055,396,481,606,1194,1704,2564,22,122,572,507,860,3471,41632,44090,53710,65811,69920,38161,2460,9620,12101,4109
40980,"Saginaw, MI","Saginaw, MI",-83.9508,43.4195,56,19,13,15,15,16,17,0,0,0,0,1,67338.88715,49768.41634,37523.10002,43235.64,32812.92,33533.0,101337.9786,86209.83959,68099.9998,68284.0,58968.0,39000.0,0.064162401894736848,0.081893806315789477,0.086272126631578946,0.091737633684210521,0.0980989912631579,0.1065421052631579,219743,228061,211945,210040,200169,190125,8315,-16114,-1907,-9871,-10044,188159,177980,160330,151977,141187,128721,-10184,-17646,-8354,-10790,-12466,26858,35539,36273,40019,39332,36752,8566,720,3738,-701,-2580,503,811,1226,2013,2526,3098,302,414,778,509,566,3491,12356,13188,14074,15573,16904,8865,829,888,1499,1331
38860,"Portland-South Portland, ME","Portland, ME",-70.2553,43.6615,117,31,10,15,12,8,8,0,2,5,1,3,56045.983065,48796.40017,67883.27209,67661.36,60975.18,74889.0,110671.8284,133124.5544,239495.8974,206744.0,308322.0,428500.0,0.091518812230769228,0.16689899529032259,0.25046756251612906,0.32442855709677421,0.40684867729032259,0.44207096774193549,156923,354488,440633,487574,514098,551730,17783,55925,46942,26524,37632,155924,349243,430934,467964,480553,490007,16072,52336,37030,12589,9454,511,1200,2269,4974,10338,18211,136,764,2698,5364,7873,289,1232,3386,6628,10501,14443,390,1903,3242,3873,3942,117,1736,2872,4217,7976,12755,683,805,1344,3759,4779
24580,"Green Bay, WI","Green Bay, WI",-88.0133,44.5133,70,27,12,15,12,13,13,1,1,0,0,0,68591.447290000011,56746.23845,56740.26106,58285.64,49952.7,54068.0,122740.8586,151528.5606,121672.0005,158240.0,159642.0,164200.0,0.09369567088461539,0.13591434222222221,0.16340298251851851,0.18513554788888889,0.20147693874074074,0.23414074074074073,158243,175283,243697,282597,306241,328266,17037,19313,38899,23644,22025,155926,170603,234451,257771,263593,263602,14676,15265,23316,5822,9,367,500,1033,3485,7295,11708,63,470,2360,3810,4413,1847,568,2548,5582,7768,10243,-1279,1924,2995,2186,2475,64,904,1685,9092,18967,27898,840,619,7405,9875,8931
15180,"Brownsville-Harlingen, TX","Brownsville, TX",-97.4975,25.9017,87,55,14,16,18,16,16,0,1,4,1,1,34701.99804,42685.538694999996,38665.423465,42822.070035,36195.39,41705.5,57487.263560000007,82935.04963,86617.464425,80238.001135,91602.0,83258.5,0.091079920027027028,0.12220717509090909,0.12945599171153846,0.14018760419230769,0.15375742665384615,0.16034423076923077,140264,209657,260104,335226,406220,420983,69392,50455,75121,70994,14763,84519,46437,45340,48679,43427,37102,-38088,-1091,3340,-5252,-6325,612,587,566,1022,1368,1796,-91,-71,382,315,411,210,337,601,1745,2811,2996,70,188,1094,1062,163,54251,161644,212992,282735,357747,376654,107393,51355,69738,75012,18907
31180,"Lubbock, TX","Lubbock, TX",-101.8552,33.5779,74,53,16,16,17,16,18,2,2,1,2,2,54595.68225,57165.92012,57731.542610000004,50771.82,53209.17,67118.5,105916.0699,127652.5268,121923.1779,106467.89535,123039.0,215347.0,0.16364475284210525,0.22811705186956521,0.25339414302,0.25578352072,0.27423513346,0.273236,179295,211652,236696,256248,290805,321368,32358,10983,19555,34557,30563,157858,151855,158963,158382,165424,160030,-6003,-440,-580,7042,-5394,13211,15557,17166,19233,21496,28425,1992,1089,2068,2263,6929,450,1647,2626,3622,6695,11081,1027,949,964,3056,4372,7031,41428,56939,72992,94838,114351,34397,9581,16052,21846,19513
11100,"Amarillo, TX","Amarillo, TX",-101.8313,35.221,67,51,19,16,17,18,18,0,0,0,0,1,62378.50842,57427.266295,57382.33794,54838.76,57190.14,56786.0,81501.91693,96878.711985,111910.9962,115756.0,119574.0,132400.0,0.11749128861904762,0.14630190981818181,0.16928689975510205,0.19333047,0.20930853987755102,0.20234897959183673,144397,173699,198423,228708,251933,268690,29303,13846,30286,23225,16753,134912,147073,158371,164660,162580,153401,12161,1169,6291,-2080,-9181,6784,8442,9561,13353,16187,19302,1206,1096,3772,2834,3115,480,1592,3088,4345,7087,9772,1048,1436,1184,2741,2684,1650,14895,25998,43454,63359,77791,13245,10495,17456,19905,14431
22220,"Fayetteville-Springdale-Rogers, AR","Fayetteville, AR",-94.1719,36.0822,85,0,4,16,10,11,9,2,1,0,0,0,41652.68242,42229.44007,56398.25823,63980.50009,57507.66,85491.0,85844.94884,111965.1139,125304.0014,148436.0,181566.0,287300.0,0.13649672586666667,0.10824488063636363,0.18425083207317072,0.24717725843902438,0.28424689487804877,0.32443658536585368,77373,178608,222526,325364,440121,546714,26868,32299,102840,114757,106593,76307,172775,213236,279925,334602,366392,23881,29111,66687,54677,31790,618,1521,1776,4668,10437,18040,843,230,2643,5769,7603,311,736,1483,5929,17313,35463,179,724,4437,11384,18150,61,1485,2996,26835,66500,96185,871,1400,23842,39665,29685
25420,"Harrisburg-Carlisle, PA","Harrisburg, PA",-76.8867,40.2732,124,19,14,16,16,16,15,0,1,1,2,2,45722.09395,42311.86223,45014.10011,47931.24,42861.42,45103.0,75075.80102,80808.2305,102191.0709,109392.0,137718.0,116364.0,0.083668370947368426,0.131399164,0.16027880889473684,0.16362722310526315,0.21066076742105264,0.22762631578947368,410613,446562,474231,509065,549475,591764,35953,27666,34838,40410,42289,380365,404490,422573,433037,442343,430049,24124,18087,10462,9306,-12294,28104,33420,37917,50015,60476,69970,5189,4474,12026,10461,9494,759,2727,5220,9778,18020,35429,1927,2495,4545,8238,17409,906,4588,7572,13588,25831,44144,3682,2978,6015,12243,18313
44180,"Springfield, MO","Springfield, MO",-93.2923,37.208,91,42,13,17,16,22,23,0,0,0,1,3,60114.52571,47301.720035000006,53673.014875,48777.479999999996,40018.86,43061.5,111135.5078,123400.7587,126439.00015,128398.0,129402.0,142854.0,0.097830435342857139,0.16393104757894736,0.199353260725,0.2196072193,0.239210528575,0.2576075,152929,207706,298820,368375,436712,475432,32373,32891,69551,68337,38720,149964,201229,288844,345652,399431,405531,29147,30539,56808,53779,6100,2423,2999,4021,7120,11995,17383,361,726,3008,4875,5388,403,834,1690,3947,7038,10974,353,725,2252,3091,3936,68,1367,2366,6045,11592,19305,1201,622,3679,5547,7713
37900,"Peoria, IL","Peoria, IL",-89.589,40.6936,106,36,13,17,15,19,16,0,0,0,1,0,70326.62326,64460.440220000004,54602.57993,56524.360004999995,49286.79,46741.0,110999.9972,150161.16055,94659.00034,122550.0,121401.0,97490.5,0.14458777864516129,0.1828787644,0.19769637480555555,0.22630973052777778,0.24986601519444443,0.26439166666666669,341970,365867,396602,405125,416255,402384,23894,-26702,8522,11130,-13871,325234,337990,363190,358080,353890,322891,12758,-30929,-5114,-4190,-30999,14976,21641,25675,33926,39612,42918,6623,3324,7398,5675,3306,693,1793,2857,4589,8573,11337,997,919,1714,3975,2764,740,3400,3993,6069,11412,15184,2660,237,2076,5343,3772
36260,"Ogden-Clearfield, UT","Ogden, UT",-111.9738,41.223,117,33,17,17,21,23,25,0,1,0,0,3,64931.57261,55066.378315,58507.71355,63091.32,55999.44,64818.0,110128.4827,146690.33955,128047.0706,172344.0,172116.0,274389.0,0.098063122230769226,0.13712386284615385,0.15184237593548386,0.16614096651612903,0.17374760116129032,0.19445806451612904,225305,291155,388282,485401,597159,694848,65850,55110,97119,111758,97689,216037,266877,355390,422928,496894,547259,50848,48999,67534,73966,50365,3794,4380,4625,6581,9204,12520,486,143,1754,2623,3316,2666,3126,5747,10052,16135,25303,459,2207,4306,6083,9168,2338,14006,20009,40708,68842,93911,11668,4303,20697,28134,25069
21660,"Eugene-Springfield, OR","Eugene, OR",-123.0868,44.0521,87,50,12,17,15,15,12,1,0,1,1,2,64329.54471,60912.07861,62927.804225,62972.639485,52220.07,63616.0,131484.375,214405.85564999998,148100.71235,229878.0,292320.0,363302.0,0.17735709887755102,0.25269105029787237,0.2782731747,0.31676745038,0.35236488866,0.366088,213359,275231,282915,322962,351715,382972,61874,7685,40048,28753,31257,209817,261508,265395,286078,297808,298506,51693,3889,20684,11730,698,742,1563,2038,3887,5559,8559,763,468,1836,1672,3000,1927,2919,5417,9312,12738,17210,994,2481,3893,3426,4472,446,5579,6850,14874,26167,37780,5133,1270,8026,11293,11613
12260,"Augusta-Richmond County, GA-SC","Augusta, GA",-82.0105,33.4735,119,46,11,18,15,17,17,0,1,1,1,2,57766.842015,53423.199949999995,62336.66881,61852.92073,41786.009999999995,47042.5,113936.1722,117685.83864999999,129962.3803,123754.00005,114093.0,125400.0,0.11414741057142858,0.14924915771739131,0.16810563967391304,0.18443726567391305,0.19021358221739129,0.21148478260869566,253457,327375,443206,508034,564873,610994,38025,53577,64827,56839,46121,180514,219384,285993,303527,319870,318866,9435,31457,17533,16343,-1004,70414,98951,144988,179742,203013,222079,22692,16684,34750,23271,19066,1120,2883,5323,8786,12649,18572,1357,2344,3451,3849,5923,852,4908,5824,12063,24810,37857,3612,628,6223,12747,13047
16860,"Chattanooga, TN-GA","Chattanooga, TN",-85.3097,35.0456,119,44,15,18,18,18,17,0,2,1,4,4,60129.53186,53124.96918,51018.84231,55414.990815,44884.979999999996,53756.5,101352.41404999999,111272.8567,121597.41810000001,137428.00105,160335.0,213829.5,0.096648631666666665,0.14157256190476192,0.17577992085714286,0.20555358552380953,0.24591006157142858,0.27974047619047621,304912,426505,433233,476580,528143,562644,39289,6728,43348,51563,34501,255381,362439,368972,392781,420172,423754,27054,6524,23813,27391,3582,48790,59133,58034,67464,76183,76628,8538,-1104,9424,8719,431,361,1154,2748,5434,8676,12785,611,1600,2636,3241,4109,212,2879,2538,7102,18690,32687,2165,-347,4568,11588,13997
